日期,是否空仓,活跃品种数,合计手数,AU盈亏,HC盈亏,P盈亏,Y盈亏,保证金_AU,保证金_HC,保证金_P,保证金_Y,账户日盈亏,手续费,账户日收益,合计保证金,持仓_AU,持仓_HC,持仓_P,持仓_Y,操作说明
2018-01-02,False,1,2,0.0,-7.76,-5.0,15.0,0.0,0.0,0.0,16167.2,0.56,17.76,5.595000000000762e-07,16167.2,,,,空carry 豆油1805 1手(空)@5780 / 豆油1807 1手(多)@5768 价差=12,[Y] 空carry 豆油1805 1手(空)@5780 / 豆油1807 1手(多)@5768 价差=12 z=2.31
2018-01-03,False,3,6,1460.0,0.0,355.0,-460.0,124003.0,0.0,15002.400000000001,16164.400000000001,338.75,45.0,0.00033874999999999736,155169.8,多carry 黄金1806 1手(多)@280.35 / 黄金1808 1手(空)@283.3 价差=-2.95,,多carry 棕榈油1805 1手(多)@5320 / 棕榈油1806 1手(空)@5396 价差=-76,空carry 豆油1805 1手(空)@5778 / 豆油1807 1手(多)@5768 价差=10,[AU] 多carry 黄金1806 1手(多)@280.35 / 黄金1808 1手(空)@283.3 价差=-2.95 z=-0.83 | [P] 多carry 棕榈油1805 1手(多)@5320 / 棕榈油1806 1手(空)@5396 价差=-76 z=-0.87 | [Y] 空carry 豆油1805 1手(空)@5778 / 豆油1807 1手(多)@5768 价差=10 z=1.95
2018-01-04,False,1,2,-40.0,0.0,-5.0,-0.0,0.0,0.0,0.0,16228.800000000001,-11.25,45.0,-1.125e-05,16228.8,,,,空carry 豆油1805 1手(空)@5824 / 豆油1807 1手(多)@5768 价差=56,[Y] 空carry 豆油1805 1手(空)@5824 / 豆油1807 1手(多)@5768 价差=56 z=2.23
2018-01-05,False,2,4,710.0,0.0,0.0,800.0,123266.0,0.0,0.0,16228.800000000001,377.5,40.0,0.00037750000000002023,139494.8,空carry 黄金1806 1手(空)@279.85 / 黄金1808 1手(多)@280.45 价差=-0.6,,,空carry 豆油1805 1手(空)@5824 / 豆油1807 1手(多)@5768 价差=56,[AU] 空carry 黄金1806 1手(空)@279.85 / 黄金1808 1手(多)@280.45 价差=-0.6 z=1.59 | [Y] 空carry 豆油1805 1手(空)@5824 / 豆油1807 1手(多)@5768 价差=56 z=1.91
2018-01-08,False,3,6,500.0,0.0,575.0,-380.0,123585.0,0.0,14985.600000000002,16150.400000000001,173.75,5.0,0.00017374999999998728,154721.0,空carry 黄金1806 1手(空)@280.2 / 黄金1808 1手(多)@281.55 价差=-1.35,,多carry 棕榈油1805 1手(多)@5308 / 棕榈油1806 1手(空)@5396 价差=-88,空carry 豆油1805 1手(空)@5756 / 豆油1807 1手(多)@5780 价差=-24,[AU] 空carry 黄金1806 1手(空)@280.2 / 黄金1808 1手(多)@281.55 价差=-1.35 z=0.91 | [P] 多carry 棕榈油1805 1手(多)@5308 / 棕榈油1806 1手(空)@5396 价差=-88 z=-1.02 | [Y] 空carry 豆油1805 1手(空)@5756 / 豆油1807 1手(多)@5780 价差=-24 z=0.79
2018-01-09,False,1,2,-40.0,0.0,-5.0,-40.0,0.0,0.0,0.0,16203.600000000002,-21.25,45.0,-2.1250000000000886e-05,16203.6,,,,空carry 豆油1805 1手(空)@5794 / 豆油1807 1手(多)@5780 价差=14,[Y] 空carry 豆油1805 1手(空)@5794 / 豆油1807 1手(多)@5780 价差=14 z=1.16
2018-01-10,False,1,2,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,16209.2,300.0,0.0,0.0003000000000000004,16209.2,,,,空carry 豆油1805 1手(空)@5798 / 豆油1807 1手(多)@5780 价差=18,[Y] 空carry 豆油1805 1手(空)@5798 / 豆油1807 1手(多)@5780 价差=18 z=1.10
2018-01-11,True,0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-1.25,5.0,-1.25e-06,0.0,,,,,全品种空仓
2018-01-12,False,1,2,0.0,0.0,515.0,0.0,0.0,0.0,14921.2,0.0,128.75,5.0,0.00012875000000000036,14921.2,,,多carry 棕榈油1805 1手(多)@5262 / 棕榈油1806 1手(空)@5396 价差=-134,,[P] 多carry 棕榈油1805 1手(多)@5262 / 棕榈油1806 1手(空)@5396 价差=-134 z=-1.58
2018-01-15,False,1,2,0.0,0.0,540.0,0.0,0.0,0.0,14837.2,0.0,135.0,0.0,0.00013499999999999927,14837.2,,,多carry 棕榈油1805 1手(多)@5258 / 棕榈油1806 1手(空)@5340 价差=-82,,[P] 多carry 棕榈油1805 1手(多)@5258 / 棕榈油1806 1手(空)@5340 价差=-82 z=-0.87
2018-01-16,False,1,2,0.0,-17.64,-5.0,0.0,0.0,9169.2,0.0,0.0,-5.66,12.64,-5.660249999999154e-06,9169.2,,多carry 热卷1805 1手(多)@3822 / 热卷1806 1手(空)@3819 价差=3,,,[HC] 多carry 热卷1805 1手(多)@3822 / 热卷1806 1手(空)@3819 价差=3 z=-0.86
2018-01-17,False,2,4,-1140.0,180.0,0.0,0.0,124256.0,9220.8,0.0,0.0,-240.0,40.0,-0.00024000000000000985,133476.8,多carry 黄金1806 1手(多)@280.8 / 黄金1808 1手(空)@284 价差=-3.2,多carry 热卷1805 1手(多)@3843 / 热卷1806 1手(空)@3841 价差=2,,,[AU] 多carry 黄金1806 1手(多)@280.8 / 黄金1808 1手(空)@284 价差=-3.2 z=-1.40 | [HC] 多carry 热卷1805 1手(多)@3843 / 热卷1806 1手(空)@3841 价差=2 z=-0.85
2018-01-18,False,1,2,-900.0,-7.7,0.0,0.0,123816.0,0.0,0.0,0.0,-226.93,7.7,-0.00022692549999999396,123816.0,多carry 黄金1806 1手(多)@279.25 / 黄金1808 1手(空)@283.55 价差=-4.3,,,,[AU] 多carry 黄金1806 1手(多)@279.25 / 黄金1808 1手(空)@283.55 价差=-4.3 z=-2.32
2018-01-19,False,3,6,1150.0,0.0,395.0,755.0,123618.0,0.0,14588.000000000002,16100.000000000002,575.0,10.0,0.0005749999999999915,154306.0,多carry 黄金1806 1手(多)@278.35 / 黄金1808 1手(空)@283.55 价差=-5.2,,多carry 棕榈油1805 1手(多)@5150 / 棕榈油1806 1手(空)@5270 价差=-120,多carry 豆油1805 1手(多)@5678 / 豆油1807 1手(空)@5822 价差=-144,[AU] 多carry 黄金1806 1手(多)@278.35 / 黄金1808 1手(空)@283.55 价差=-5.2 z=-2.55 | [P] 多carry 棕榈油1805 1手(多)@5150 / 棕榈油1806 1手(空)@5270 价差=-120 z=-1.33 | [Y] 多carry 豆油1805 1手(多)@5678 / 豆油1807 1手(空)@5822 价差=-144 z=-1.07
2018-01-22,False,1,2,700.0,0.0,-5.0,-5.0,123431.0,0.0,0.0,0.0,172.5,10.0,0.0001725000000000016,123431.0,多carry 黄金1806 1手(多)@278.5 / 黄金1808 1手(空)@282.55 价差=-4.05,,,,[AU] 多carry 黄金1806 1手(多)@278.5 / 黄金1808 1手(空)@282.55 价差=-4.05 z=-1.34
2018-01-23,False,1,2,1300.0,0.0,0.0,0.0,123673.0,0.0,0.0,0.0,325.0,0.0,0.00032499999999999516,123673.0,多carry 黄金1806 1手(多)@279.4 / 黄金1808 1手(空)@282.75 价差=-3.35,,,,[AU] 多carry 黄金1806 1手(多)@279.4 / 黄金1808 1手(空)@282.75 价差=-3.35 z=-0.78
2018-01-24,True,0,0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,40.0,-1e-05,0.0,,,,,全品种空仓
2018-01-25,False,1,2,2510.0,0.0,0.0,0.0,124190.0,0.0,0.0,0.0,627.5,40.0,0.0006274999999999955,124190.0,空carry 黄金1806 1手(空)@281.75 / 黄金1808 1手(多)@282.75 价差=-1,,,,[AU] 空carry 黄金1806 1手(空)@281.75 / 黄金1808 1手(多)@282.75 价差=-1 z=1.19
2018-01-26,False,1,2,70.0,0.0,0.0,0.0,123959.0,0.0,0.0,0.0,17.5,80.0,1.7499999999996986e-05,123959.0,多carry 黄金1806 1手(多)@279.95 / 黄金1808 1手(空)@283.5 价差=-3.55,,,,[AU] 多carry 黄金1806 1手(多)@279.95 / 黄金1808 1手(空)@283.5 价差=-3.55 z=-0.89
2018-01-29,True,0,0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,40.0,-1e-05,0.0,,,,,全品种空仓
2018-01-30,False,2,4,210.0,42.21,0.0,0.0,122859.0,9349.2,0.0,0.0,63.05,47.79,6.305225000000267e-05,132208.2,多carry 黄金1806 1手(多)@276.35 / 黄金1808 1手(空)@282.1 价差=-5.75,空carry 热卷1805 1手(空)@3939 / 热卷1806 1手(多)@3852 价差=87,,,[AU] 多carry 黄金1806 1手(多)@276.35 / 黄金1808 1手(空)@282.1 价差=-5.75 z=-2.23 | [HC] 空carry 热卷1805 1手(空)@3939 / 热卷1806 1手(多)@3852 价差=87 z=1.28
2018-01-31,False,2,4,3550.0,-380.0,0.0,0.0,122914.0,9343.2,0.0,0.0,792.5,0.0,0.000792500000000003,132257.2,多carry 黄金1806 1手(多)@276.6 / 黄金1808 1手(空)@282.1 价差=-5.5,空carry 热卷1805 1手(空)@3934 / 热卷1806 1手(多)@3852 价差=82,,,[AU] 多carry 黄金1806 1手(多)@276.6 / 黄金1808 1手(空)@282.1 价差=-5.5 z=-1.77 | [HC] 空carry 热卷1805 1手(空)@3934 / 热卷1806 1手(多)@3852 价差=82 z=1.03
2018-02-01,False,2,4,-40.0,-930.0,775.0,0.0,0.0,9135.599999999999,14730.800000000001,0.0,-48.75,45.0,-4.8749999999998834e-05,23866.4,,空carry 热卷1806 1手(空)@3852 / 热卷1807 1手(多)@3761 价差=91,空carry 棕榈油1806 1手(空)@5288 / 棕榈油1807 1手(多)@5234 价差=54,,[HC] 空carry 热卷1806 1手(空)@3852 / 热卷1807 1手(多)@3761 价差=91 z=1.23 | [P] 空carry 棕榈油1806 1手(空)@5288 / 棕榈油1807 1手(多)@5234 价差=54 z=1.11
2018-02-02,False,2,4,1160.0,590.0,-5.0,0.0,121946.0,9333.599999999999,0.0,0.0,436.25,45.0,0.0004362500000000015,131279.6,空carry 黄金1806 1手(空)@276.4 / 黄金1808 1手(多)@277.9 价差=-1.5,空carry 热卷1806 1手(空)@3981 / 热卷1807 1手(多)@3797 价差=184,,,[AU] 空carry 黄金1806 1手(空)@276.4 / 黄金1808 1手(多)@277.9 价差=-1.5 z=1.05 | [HC] 空carry 热卷1806 1手(空)@3981 / 热卷1807 1手(多)@3797 价差=184 z=3.00
2018-02-05,False,1,2,-40.0,480.0,0.0,0.0,0.0,9476.4,0.0,0.0,110.0,40.0,0.00011000000000000061,9476.4,,空carry 热卷1806 1手(空)@4011 / 热卷1807 1手(多)@3886 价差=125,,,[HC] 空carry 热卷1806 1手(空)@4011 / 热卷1807 1手(多)@3886 价差=125 z=1.41
2018-02-06,False,1,2,1210.0,-7.89,0.0,0.0,121594.0,0.0,0.0,0.0,300.53,47.89,0.00030052674999999274,121594.0,空carry 黄金1806 1手(空)@276 / 黄金1808 1手(多)@276.7 价差=-0.7,,,,[AU] 空carry 黄金1806 1手(空)@276 / 黄金1808 1手(多)@276.7 价差=-0.7 z=1.61
2018-02-07,True,0,0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,40.0,-1e-05,0.0,,,,,全品种空仓
2018-02-08,False,1,2,0.0,0.0,-5.0,0.0,0.0,0.0,14518.0,0.0,-1.25,5.0,-1.25e-06,14518.0,,,多carry 棕榈油1806 1手(多)@5136 / 棕榈油1807 1手(空)@5234 价差=-98,,[P] 多carry 棕榈油1806 1手(多)@5136 / 棕榈油1807 1手(空)@5234 价差=-98 z=-1.11
2018-02-09,False,1,2,0.0,0.0,680.0,0.0,0.0,0.0,14518.0,0.0,170.0,0.0,0.00016999999999999966,14518.0,,,多carry 棕榈油1806 1手(多)@5136 / 棕榈油1807 1手(空)@5234 价差=-98,,[P] 多carry 棕榈油1806 1手(多)@5136 / 棕榈油1807 1手(空)@5234 价差=-98 z=-1.11
2018-02-12,False,1,2,0.0,0.0,-5.0,1455.0,0.0,0.0,0.0,16172.800000000003,362.5,10.0,0.0003624999999999994,16172.8,,,,空carry 豆油1807 1手(空)@5792 / 豆油1808 1手(多)@5760 价差=32,[Y] 空carry 豆油1807 1手(空)@5792 / 豆油1808 1手(多)@5760 价差=32 z=2.20
2018-02-13,False,2,4,-2640.0,0.0,0.0,-10.0,120835.0,0.0,0.0,15968.400000000001,-662.5,50.0,-0.0006624999999999957,136803.4,空carry 黄金1806 1手(空)@274.25 / 黄金1808 1手(多)@275 价差=-0.75,,,多carry 豆油1807 1手(多)@5646 / 豆油1808 1手(空)@5760 价差=-114,[AU] 空carry 黄金1806 1手(空)@274.25 / 黄金1808 1手(多)@275 价差=-0.75 z=1.43 | [Y] 多carry 豆油1807 1手(多)@5646 / 豆油1808 1手(空)@5760 价差=-114 z=-1.43
2018-02-14,False,2,4,3600.0,0.0,0.0,0.0,121077.0,0.0,0.0,15968.400000000001,900.0,0.0,0.0009000000000000046,137045.4,空carry 黄金1806 1手(空)@276.1 / 黄金1808 1手(多)@274.25 价差=1.85,,,多carry 豆油1807 1手(多)@5646 / 豆油1808 1手(空)@5760 价差=-114,[AU] 空carry 黄金1806 1手(空)@276.1 / 黄金1808 1手(多)@274.25 价差=1.85 z=2.46 | [Y] 多carry 豆油1807 1手(多)@5646 / 豆油1808 1手(空)@5760 价差=-114 z=-1.43
2018-02-22,False,2,4,-40.0,-27.81,0.0,0.0,0.0,9366.0,0.0,15968.400000000001,-16.95,47.8,-1.695125000000028e-05,25334.4,,多carry 热卷1806 1手(多)@3927 / 热卷1807 1手(空)@3878 价差=49,,多carry 豆油1807 1手(多)@5646 / 豆油1808 1手(空)@5760 价差=-114,[HC] 多carry 热卷1806 1手(多)@3927 / 热卷1807 1手(空)@3878 价差=49 z=-0.83 | [Y] 多carry 豆油1807 1手(多)@5646 / 豆油1808 1手(空)@5760 价差=-114 z=-1.38
2018-02-23,False,2,4,0.0,760.0,0.0,500.0,0.0,9363.599999999999,0.0,15968.400000000001,315.0,0.0,0.00031499999999999795,25332.0,,多carry 热卷1806 1手(多)@3925 / 热卷1807 1手(空)@3878 价差=47,,多carry 豆油1807 1手(多)@5646 / 豆油1808 1手(空)@5760 价差=-114,[HC] 多carry 热卷1806 1手(多)@3925 / 热卷1807 1手(空)@3878 价差=47 z=-0.82 | [Y] 多carry 豆油1807 1手(多)@5646 / 豆油1808 1手(空)@5760 价差=-114 z=-1.52
2018-02-26,False,2,4,760.0,724.24,0.0,-5.0,121462.0,9454.8,0.0,0.0,369.81,60.76,0.0003698105000000115,130916.8,空carry 黄金1806 1手(空)@275.85 / 黄金1808 1手(多)@276.25 价差=-0.4,空carry 热卷1806 1手(空)@4001 / 热卷1807 1手(多)@3878 价差=123,,,[AU] 空carry 黄金1806 1手(空)@275.85 / 黄金1808 1手(多)@276.25 价差=-0.4 z=1.02 | [HC] 空carry 热卷1806 1手(空)@4001 / 热卷1807 1手(多)@3878 价差=123 z=1.31
2018-02-27,False,2,4,-40.0,-336.07,0.0,-5.0,0.0,9639.599999999999,0.0,16223.2,-95.27,61.07,-9.526649999999958e-05,25862.8,,多carry 热卷1806 1手(多)@4041 / 热卷1807 1手(空)@3992 价差=49,,多carry 豆油1807 1手(多)@5746 / 豆油1808 1手(空)@5842 价差=-96,[HC] 多carry 热卷1806 1手(多)@4041 / 热卷1807 1手(空)@3992 价差=49 z=-0.80 | [Y] 多carry 豆油1807 1手(多)@5746 / 豆油1808 1手(空)@5842 价差=-96 z=-0.98
2018-02-28,False,2,4,0.0,580.0,0.0,-20.0,0.0,9601.2,0.0,16223.2,140.0,0.0,0.0001399999999999996,25824.4,,多carry 热卷1806 1手(多)@4009 / 热卷1807 1手(空)@3992 价差=17,,多carry 豆油1807 1手(多)@5746 / 豆油1808 1手(空)@5842 价差=-96,[HC] 多carry 热卷1806 1手(多)@4009 / 热卷1807 1手(空)@3992 价差=17 z=-1.61 | [Y] 多carry 豆油1807 1手(多)@5746 / 豆油1808 1手(空)@5842 价差=-96 z=-0.89
2018-03-01,False,3,6,910.0,0.0,0.0,2200.0,121077.0,9576.0,0.0,16242.800000000003,777.5,40.0,0.0007774999999999987,146895.8,多carry 黄金1808 1手(多)@273 / 黄金1810 1手(空)@277.35 价差=-4.35,多carry 热卷1807 1手(多)@3992 / 热卷1808 1手(空)@3988 价差=4,,多carry 豆油1807 1手(多)@5752 / 豆油1808 1手(空)@5850 价差=-98,[AU] 多carry 黄金1808 1手(多)@273 / 黄金1810 1手(空)@277.35 价差=-4.35 z=-1.25 | [HC] 多carry 热卷1807 1手(多)@3992 / 热卷1808 1手(空)@3988 价差=4 z=-1.71 | [Y] 多carry 豆油1807 1手(多)@5752 / 豆油1808 1手(空)@5850 价差=-98 z=-0.85
2018-03-02,False,2,4,-40.0,-830.0,0.0,1970.0,0.0,9576.0,0.0,16590.0,275.0,50.0,0.00027499999999999985,26166.0,,多carry 热卷1807 1手(多)@3992 / 热卷1808 1手(空)@3988 价差=4,,空carry 豆油1807 1手(空)@5986 / 豆油1808 1手(多)@5864 价差=122,[HC] 多carry 热卷1807 1手(多)@3992 / 热卷1808 1手(空)@3988 价差=4 z=-1.53 | [Y] 空carry 豆油1807 1手(空)@5986 / 豆油1808 1手(多)@5864 价差=122 z=3.11
2018-03-05,False,2,4,0.0,0.0,-5.0,-5.0,0.0,9476.4,14660.800000000001,0.0,-2.5,10.0,-2.5e-06,24137.2,,多carry 热卷1807 1手(多)@3909 / 热卷1808 1手(空)@3988 价差=-79,空carry 棕榈油1807 1手(空)@5288 / 棕榈油1808 1手(多)@5184 价差=104,,[HC] 多carry 热卷1807 1手(多)@3909 / 热卷1808 1手(空)@3988 价差=-79 z=-2.60 | [P] 空carry 棕榈油1807 1手(空)@5288 / 棕榈油1808 1手(多)@5184 价差=104 z=1.81
2018-03-06,False,3,6,0.0,30.0,940.0,-5.0,0.0,9476.4,14660.800000000001,16637.6,241.25,5.0,0.00024125000000000023,40774.8,,多carry 热卷1807 1手(多)@3909 / 热卷1808 1手(空)@3988 价差=-79,空carry 棕榈油1807 1手(空)@5288 / 棕榈油1808 1手(多)@5184 价差=104,空carry 豆油1807 1手(空)@5944 / 豆油1808 1手(多)@5940 价差=4,[HC] 多carry 热卷1807 1手(多)@3909 / 热卷1808 1手(空)@3988 价差=-79 z=-2.13 | [P] 空carry 棕榈油1807 1手(空)@5288 / 棕榈油1808 1手(多)@5184 价差=104 z=1.74 | [Y] 空carry 豆油1807 1手(空)@5944 / 豆油1808 1手(多)@5940 价差=4 z=1.05
2018-03-07,False,2,4,0.0,0.0,-5.0,400.0,0.0,9480.0,0.0,16637.6,98.75,5.0,9.875000000000037e-05,26117.6,,多carry 热卷1807 1手(多)@3912 / 热卷1808 1手(空)@3988 价差=-76,,空carry 豆油1807 1手(空)@5944 / 豆油1808 1手(多)@5940 价差=4,[HC] 多carry 热卷1807 1手(多)@3912 / 热卷1808 1手(空)@3988 价差=-76 z=-1.79 | [Y] 空carry 豆油1807 1手(空)@5944 / 豆油1808 1手(多)@5940 价差=4 z=0.97
2018-03-08,False,2,4,0.0,-1300.0,-5.0,-5.0,0.0,9480.0,14742.000000000002,0.0,-327.5,10.0,-0.00032749999999999956,24222.0,,多carry 热卷1807 1手(多)@3912 / 热卷1808 1手(空)@3988 价差=-76,空carry 棕榈油1807 1手(空)@5288 / 棕榈油1808 1手(多)@5242 价差=46,,[HC] 多carry 热卷1807 1手(多)@3912 / 热卷1808 1手(空)@3988 价差=-76 z=-1.57 | [P] 空carry 棕榈油1807 1手(空)@5288 / 棕榈油1808 1手(多)@5242 价差=46 z=0.95
2018-03-09,False,2,4,0.0,1330.0,540.0,0.0,0.0,9324.0,14742.000000000002,0.0,467.5,0.0,0.00046749999999999965,24066.0,,多carry 热卷1807 1手(多)@3782 / 热卷1808 1手(空)@3988 价差=-206,空carry 棕榈油1807 1手(空)@5288 / 棕榈油1808 1手(多)@5242 价差=46,,[HC] 多carry 热卷1807 1手(多)@3782 / 热卷1808 1手(空)@3988 价差=-206 z=-2.71 | [P] 空carry 棕榈油1807 1手(空)@5288 / 棕榈油1808 1手(多)@5242 价差=46 z=0.98
2018-03-12,False,1,2,0.0,-330.0,-5.0,0.0,0.0,9164.4,0.0,0.0,-83.75,5.0,-8.37499999999997e-05,9164.4,,多carry 热卷1807 1手(多)@3782 / 热卷1808 1手(空)@3855 价差=-73,,,[HC] 多carry 热卷1807 1手(多)@3782 / 热卷1808 1手(空)@3855 价差=-73 z=-1.00
2018-03-13,False,2,4,0.0,-510.0,-5.0,0.0,0.0,9204.0,14484.400000000001,0.0,-128.75,5.0,-0.00012874999999999993,23688.4,,多carry 热卷1807 1手(多)@3782 / 热卷1808 1手(空)@3888 价差=-106,空carry 棕榈油1807 1手(空)@5234 / 棕榈油1808 1手(多)@5112 价差=122,,[HC] 多carry 热卷1807 1手(多)@3782 / 热卷1808 1手(空)@3888 价差=-106 z=-1.26 | [P] 空carry 棕榈油1807 1手(空)@5234 / 棕榈油1808 1手(多)@5112 价差=122 z=2.13
2018-03-14,False,2,4,0.0,0.0,500.0,0.0,0.0,9142.8,14484.400000000001,0.0,125.0,0.0,0.00012499999999999968,23627.2,,多carry 热卷1807 1手(多)@3731 / 热卷1808 1手(空)@3888 价差=-157,空carry 棕榈油1807 1手(空)@5234 / 棕榈油1808 1手(多)@5112 价差=122,,[HC] 多carry 热卷1807 1手(多)@3731 / 热卷1808 1手(空)@3888 价差=-157 z=-1.64 | [P] 空carry 棕榈油1807 1手(空)@5234 / 棕榈油1808 1手(多)@5112 价差=122 z=2.09
2018-03-15,False,2,4,0.0,200.0,-0.0,0.0,0.0,9142.8,14554.400000000001,0.0,50.0,0.0,5.0000000000000226e-05,23697.2,,多carry 热卷1807 1手(多)@3731 / 热卷1808 1手(空)@3888 价差=-157,空carry 棕榈油1807 1手(空)@5234 / 棕榈油1808 1手(多)@5162 价差=72,,[HC] 多carry 热卷1807 1手(多)@3731 / 热卷1808 1手(空)@3888 价差=-157 z=-1.45 | [P] 空carry 棕榈油1807 1手(空)@5234 / 棕榈油1808 1手(多)@5162 价差=72 z=1.37
2018-03-16,False,3,6,-690.0,370.0,-0.0,0.0,120439.0,9166.8,14554.400000000001,0.0,-80.0,40.0,-8.000000000000723e-05,144160.2,多carry 黄金1808 1手(多)@272.3 / 黄金1810 1手(空)@275.15 价差=-2.85,多carry 热卷1807 1手(多)@3751 / 热卷1808 1手(空)@3888 价差=-137,空carry 棕榈油1807 1手(空)@5234 / 棕榈油1808 1手(多)@5162 价差=72,,[AU] 多carry 黄金1808 1手(多)@272.3 / 黄金1810 1手(空)@275.15 价差=-2.85 z=-0.92 | [HC] 多carry 热卷1807 1手(多)@3751 / 热卷1808 1手(空)@3888 价差=-137 z=-1.11 | [P] 空carry 棕榈油1807 1手(空)@5234 / 棕榈油1808 1手(多)@5162 价差=72 z=1.42
2018-03-19,False,2,4,1350.0,-7.68,-0.0,0.0,120296.0,0.0,14554.400000000001,0.0,335.58,7.68,0.0003355810000000087,134850.4,多carry 黄金1808 1手(多)@271.65 / 黄金1810 1手(空)@275.15 价差=-3.5,,空carry 棕榈油1807 1手(空)@5234 / 棕榈油1808 1手(多)@5162 价差=72,,[AU] 多carry 黄金1808 1手(多)@271.65 / 黄金1810 1手(空)@275.15 价差=-3.5 z=-1.32 | [P] 空carry 棕榈油1807 1手(空)@5234 / 棕榈油1808 1手(多)@5162 价差=72 z=1.44
2018-03-20,False,1,2,-40.0,0.0,-0.0,0.0,0.0,0.0,14554.400000000001,0.0,-10.0,40.0,-1e-05,14554.4,,,空carry 棕榈油1807 1手(空)@5234 / 棕榈油1808 1手(多)@5162 价差=72,,[P] 空carry 棕榈油1807 1手(空)@5234 / 棕榈油1808 1手(多)@5162 价差=72 z=1.41
2018-03-21,False,3,6,2810.0,0.0,440.0,575.0,120428.0,0.0,14554.400000000001,16195.2,956.25,45.0,0.0009562500000000098,151177.6,多carry 黄金1808 1手(多)@272.25 / 黄金1810 1手(空)@275.15 价差=-2.9,,空carry 棕榈油1807 1手(空)@5234 / 棕榈油1808 1手(多)@5162 价差=72,空carry 豆油1807 1手(空)@5818 / 豆油1808 1手(多)@5750 价差=68,[AU] 多carry 黄金1808 1手(多)@272.25 / 黄金1810 1手(空)@275.15 价差=-2.9 z=-0.84 | [P] 空carry 棕榈油1807 1手(空)@5234 / 棕榈油1808 1手(多)@5162 价差=72 z=1.41 | [Y] 空carry 豆油1807 1手(空)@5818 / 豆油1808 1手(多)@5750 价差=68 z=1.82
2018-03-22,False,4,8,-2830.0,-777.55,-0.0,20.0,121055.0,9060.0,14492.800000000003,16276.400000000001,-896.89,87.55,-0.000896887500000005,160884.2,空carry 黄金1808 1手(空)@275.1 / 黄金1810 1手(多)@275.15 价差=-0.05,多carry 热卷1807 1手(多)@3700 / 热卷1808 1手(空)@3850 价差=-150,空carry 棕榈油1807 1手(空)@5190 / 棕榈油1808 1手(多)@5162 价差=28,空carry 豆油1807 1手(空)@5818 / 豆油1808 1手(多)@5808 价差=10,[AU] 空carry 黄金1808 1手(空)@275.1 / 黄金1810 1手(多)@275.15 价差=-0.05 z=1.77 | [HC] 多carry 热卷1807 1手(多)@3700 / 热卷1808 1手(空)@3850 价差=-150 z=-0.97 | [P] 空carry 棕榈油1807 1手(空)@5190 / 棕榈油1808 1手(多)@5162 价差=28 z=0.76 | [Y] 空carry 豆油1807 1手(空)@5818 / 豆油1808 1手(多)@5808 价差=10 z=0.76
2018-03-23,False,3,6,-0.0,2050.0,-0.0,-5.0,121660.0,8924.4,14492.800000000003,0.0,511.25,5.0,0.0005112499999999997,145077.2,空carry 黄金1808 1手(空)@277.85 / 黄金1810 1手(多)@275.15 价差=2.7,多carry 热卷1807 1手(多)@3605 / 热卷1808 1手(空)@3832 价差=-227,空carry 棕榈油1807 1手(空)@5190 / 棕榈油1808 1手(多)@5162 价差=28,,[AU] 空carry 黄金1808 1手(空)@277.85 / 黄金1810 1手(多)@275.15 价差=2.7 z=2.96 | [HC] 多carry 热卷1807 1手(多)@3605 / 热卷1808 1手(空)@3832 价差=-227 z=-1.68 | [P] 空carry 棕榈油1807 1手(空)@5190 / 棕榈油1808 1手(多)@5162 价差=28 z=0.83
2018-03-26,False,3,6,-250.0,145.64,-440.0,0.0,121660.0,8618.4,14492.800000000003,0.0,-136.09,14.36,-0.0001360909999999938,144771.2,空carry 黄金1808 1手(空)@277.85 / 黄金1810 1手(多)@275.15 价差=2.7,空carry 热卷1807 1手(空)@3580 / 热卷1808 1手(多)@3602 价差=-22,空carry 棕榈油1807 1手(空)@5190 / 棕榈油1808 1手(多)@5162 价差=28,,[AU] 空carry 黄金1808 1手(空)@277.85 / 黄金1810 1手(多)@275.15 价差=2.7 z=2.41 | [HC] 空carry 热卷1807 1手(空)@3580 / 热卷1808 1手(多)@3602 价差=-22 z=0.92 | [P] 空carry 棕榈油1807 1手(空)@5190 / 棕榈油1808 1手(多)@5162 价差=28 z=0.81
2018-03-27,False,3,6,2200.0,-0.0,-460.0,0.0,121715.0,8709.599999999999,14431.2,0.0,435.0,0.0,0.00043500000000001296,144855.8,空carry 黄金1808 1手(空)@278.1 / 黄金1810 1手(多)@275.15 价差=2.95,空carry 热卷1807 1手(空)@3610 / 热卷1808 1手(多)@3648 价差=-38,空carry 棕榈油1807 1手(空)@5190 / 棕榈油1808 1手(多)@5118 价差=72,,[AU] 空carry 黄金1808 1手(空)@278.1 / 黄金1810 1手(多)@275.15 价差=2.95 z=2.11 | [HC] 空carry 热卷1807 1手(空)@3610 / 热卷1808 1手(多)@3648 价差=-38 z=0.83 | [P] 空carry 棕榈油1807 1手(空)@5190 / 棕榈油1808 1手(多)@5118 价差=72 z=1.46
