日期,era,final盈亏,news门控盈亏,dual盈亏,macro降权门控盈亏,weather_v3代理盈亏,组合_v3盈亏,组合_无天气盈亏,组合日收益_3M,core保证金,新闻可用
2013-11-25,final_only,-2059.0,0.0,-2059.0,0.0,0.0,-2059.0,-2059.0,-0.0006863333333333333,45426.0,0
2013-11-26,final_only,267.0,0.0,267.0,0.0,0.0,267.0,267.0,8.9e-05,20835.0,0
2013-11-27,final_only,325.0,0.0,325.0,0.0,0.0,325.0,325.0,0.00010833333333333333,20879.0,0
2013-11-28,final_only,250.0,0.0,250.0,0.0,0.0,250.0,250.0,8.333333333333333e-05,20824.0,0
2013-11-29,final_only,400.0,0.0,400.0,0.0,0.0,400.0,400.0,0.00013333333333333334,20814.0,0
2013-12-02,final_only,25.0,0.0,25.0,0.0,0.0,25.0,25.0,8.333333333333334e-06,20854.0,0
2013-12-03,final_only,902.0,0.0,902.0,0.0,0.0,902.0,902.0,0.0003006666666666667,40529.0,0
2013-12-04,final_only,-975.0,0.0,-975.0,0.0,0.0,-975.0,-975.0,-0.000325,40404.0,0
2013-12-05,final_only,350.0,0.0,350.0,0.0,0.0,350.0,350.0,0.00011666666666666667,40618.0,0
2013-12-06,final_only,223.0,0.0,223.0,0.0,0.0,223.0,223.0,7.433333333333333e-05,35066.0,0
2013-12-09,final_only,-926.0,0.0,-926.0,0.0,0.0,-926.0,-926.0,-0.00030866666666666667,37610.0,0
2013-12-10,final_only,451.0,0.0,451.0,0.0,0.0,451.0,451.0,0.00015033333333333335,36792.0,0
2013-12-11,final_only,-314.0,0.0,-314.0,0.0,0.0,-314.0,-314.0,-0.00010466666666666667,27323.0,0
2013-12-12,final_only,1387.0,0.0,1387.0,0.0,0.0,1387.0,1387.0,0.0004623333333333333,32565.0,0
2013-12-13,final_only,-311.0,0.0,-311.0,0.0,0.0,-311.0,-311.0,-0.00010366666666666666,61768.0,0
2013-12-16,final_only,402.0,0.0,402.0,0.0,0.0,402.0,402.0,0.000134,49607.0,0
2013-12-17,final_only,-195.0,0.0,-195.0,0.0,0.0,-195.0,-195.0,-6.5e-05,33839.0,0
2013-12-18,final_only,631.0,0.0,631.0,0.0,0.0,631.0,631.0,0.00021033333333333334,41359.0,0
2013-12-19,final_only,2332.0,0.0,2332.0,0.0,0.0,2332.0,2332.0,0.0007773333333333333,64359.0,0
2013-12-20,final_only,2218.0,0.0,2218.0,0.0,0.0,2218.0,2218.0,0.0007393333333333334,61607.0,0
2013-12-23,final_only,-728.0,0.0,-728.0,0.0,0.0,-728.0,-728.0,-0.00024266666666666667,49319.0,0
2013-12-24,final_only,1472.0,0.0,1472.0,0.0,0.0,1472.0,1472.0,0.0004906666666666667,61318.0,0
2013-12-25,final_only,172.0,0.0,172.0,0.0,0.0,172.0,172.0,5.7333333333333336e-05,49399.0,0
2013-12-26,final_only,1271.0,0.0,1271.0,0.0,0.0,1271.0,1271.0,0.00042366666666666665,60613.0,0
2013-12-27,final_only,1697.0,0.0,1697.0,0.0,0.0,1697.0,1697.0,0.0005656666666666667,49339.0,0
2013-12-30,final_only,4551.0,0.0,4551.0,0.0,0.0,4551.0,4551.0,0.001517,108502.0,0
2013-12-31,final_only,710.0,0.0,710.0,0.0,0.0,710.0,710.0,0.00023666666666666665,32358.0,0
2014-01-02,final_only,2348.0,0.0,2348.0,0.0,0.0,2348.0,2348.0,0.0007826666666666666,90942.0,0
2014-01-03,final_only,4469.0,0.0,4469.0,0.0,0.0,4469.0,4469.0,0.0014896666666666667,79385.0,0
2014-01-06,final_only,5319.0,0.0,5319.0,0.0,0.0,5319.0,5319.0,0.001773,48612.0,0
2014-01-07,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-01-08,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-01-09,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-01-10,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-01-13,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-01-14,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-01-15,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-01-16,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-01-17,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-01-20,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-01-21,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-01-22,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-01-23,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-01-24,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-01-27,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-01-28,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-01-29,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-01-30,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-02-07,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-02-10,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-02-11,final_only,125.0,0.0,125.0,0.0,0.0,125.0,125.0,4.1666666666666665e-05,16361.0,0
2014-02-12,final_only,-788.0,0.0,-788.0,0.0,0.0,-788.0,-788.0,-0.0002626666666666667,63340.0,0
2014-02-13,final_only,1210.0,0.0,1210.0,0.0,0.0,1210.0,1210.0,0.00040333333333333334,63334.0,0
2014-02-14,final_only,-6404.0,0.0,-6404.0,0.0,0.0,-6404.0,-6404.0,-0.0021346666666666667,88955.0,0
2014-02-17,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-02-18,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-02-19,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-02-20,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-02-21,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-02-24,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-02-25,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-02-26,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-02-27,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-02-28,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-03-03,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-03-04,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-03-05,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-03-06,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-03-07,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-03-10,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-03-11,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-03-12,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-03-13,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-03-14,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-03-17,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-03-18,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-03-19,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-03-20,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-03-21,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-03-24,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-03-25,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-03-26,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-03-27,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-03-28,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-03-31,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-04-01,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-04-02,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-04-03,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-04-04,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-04-08,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-04-09,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-04-10,final_only,-343.0,0.0,-343.0,0.0,0.0,-343.0,-343.0,-0.00011433333333333334,22047.0,0
2014-04-11,final_only,-496.0,0.0,-496.0,0.0,0.0,-496.0,-496.0,-0.00016533333333333333,31899.0,0
2014-04-14,final_only,-259.0,0.0,-259.0,0.0,0.0,-259.0,-259.0,-8.633333333333334e-05,19198.0,0
2014-04-15,final_only,-740.0,0.0,-740.0,0.0,0.0,-740.0,-740.0,-0.0002466666666666667,38358.0,0
2014-04-16,final_only,518.0,0.0,518.0,0.0,0.0,518.0,518.0,0.00017266666666666667,31284.0,0
2014-04-17,final_only,5829.0,0.0,5829.0,0.0,0.0,5829.0,5829.0,0.001943,56176.0,0
2014-04-18,final_only,1957.0,0.0,1957.0,0.0,0.0,1957.0,1957.0,0.0006523333333333333,35782.0,0
2014-04-21,final_only,1447.0,0.0,1447.0,0.0,0.0,1447.0,1447.0,0.0004823333333333333,54722.0,0
2014-04-22,final_only,-175.0,0.0,-175.0,0.0,0.0,-175.0,-175.0,-5.833333333333333e-05,54746.0,0
2014-04-23,final_only,-1413.0,0.0,-1413.0,0.0,0.0,-1413.0,-1413.0,-0.000471,30104.0,0
2014-04-24,final_only,-611.0,0.0,-611.0,0.0,0.0,-611.0,-611.0,-0.00020366666666666667,42621.0,0
2014-04-25,final_only,-735.0,0.0,-735.0,0.0,0.0,-735.0,-735.0,-0.000245,43906.0,0
2014-04-28,final_only,-4063.0,0.0,-4063.0,0.0,0.0,-4063.0,-4063.0,-0.0013543333333333333,40158.0,0
2014-04-29,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-04-30,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-05-05,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-05-06,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-05-07,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-05-08,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-05-09,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-05-12,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-05-13,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-05-14,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-05-15,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-05-16,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-05-19,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-05-20,final_only,-1063.0,0.0,-1063.0,0.0,0.0,-1063.0,-1063.0,-0.00035433333333333334,62010.0,0
2014-05-21,final_only,-236.0,0.0,-236.0,0.0,0.0,-236.0,-236.0,-7.866666666666666e-05,13854.0,0
2014-05-22,final_only,362.0,0.0,362.0,0.0,0.0,362.0,362.0,0.00012066666666666667,18783.0,0
2014-05-23,final_only,-365.0,0.0,-365.0,0.0,0.0,-365.0,-365.0,-0.00012166666666666667,18812.0,0
2014-05-26,final_only,-624.0,0.0,-624.0,0.0,0.0,-624.0,-624.0,-0.000208,10104.0,0
2014-05-27,final_only,4744.0,0.0,4744.0,0.0,0.0,4744.0,4744.0,0.0015813333333333332,28836.0,0
2014-05-28,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-05-29,final_only,184.0,0.0,184.0,0.0,0.0,184.0,184.0,6.133333333333334e-05,13187.0,0
2014-05-30,final_only,836.0,0.0,836.0,0.0,0.0,836.0,836.0,0.00027866666666666665,29389.0,0
2014-06-03,final_only,3872.0,0.0,3872.0,0.0,0.0,3872.0,3872.0,0.0012906666666666667,41904.0,0
2014-06-04,final_only,-4997.0,0.0,-4997.0,0.0,0.0,-4997.0,-4997.0,-0.0016656666666666666,37278.0,0
2014-06-05,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-06-06,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-06-09,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-06-10,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-06-11,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-06-12,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-06-13,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-06-16,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-06-17,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-06-18,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-06-19,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-06-20,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-06-23,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-06-24,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-06-25,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-06-26,final_only,223.0,0.0,223.0,0.0,0.0,223.0,223.0,7.433333333333333e-05,83037.0,0
2014-06-27,final_only,1290.0,0.0,1290.0,0.0,0.0,1290.0,1290.0,0.00043,84114.0,0
2014-06-30,final_only,-1536.0,0.0,-1536.0,0.0,0.0,-1536.0,-1536.0,-0.000512,87195.0,0
2014-07-01,final_only,-656.0,0.0,-656.0,0.0,0.0,-656.0,-656.0,-0.00021866666666666668,80413.0,0
2014-07-02,final_only,4983.0,0.0,4983.0,0.0,0.0,4983.0,4983.0,0.001661,51456.0,0
2014-07-03,final_only,1575.0,0.0,1575.0,0.0,0.0,1575.0,1575.0,0.000525,52074.0,0
2014-07-04,final_only,-1083.0,0.0,-1083.0,0.0,0.0,-1083.0,-1083.0,-0.000361,77704.0,0
2014-07-07,final_only,615.0,0.0,615.0,0.0,0.0,615.0,615.0,0.000205,63710.0,0
2014-07-08,final_only,356.0,0.0,356.0,0.0,0.0,356.0,356.0,0.00011866666666666667,66709.0,0
2014-07-09,final_only,-1415.0,0.0,-1415.0,0.0,0.0,-1415.0,-1415.0,-0.0004716666666666667,66712.0,0
2014-07-10,final_only,1374.0,0.0,1374.0,0.0,0.0,1374.0,1374.0,0.000458,63827.0,0
2014-07-11,final_only,-876.0,0.0,-876.0,0.0,0.0,-876.0,-876.0,-0.000292,72807.0,0
2014-07-14,final_only,-2035.0,0.0,-2035.0,0.0,0.0,-2035.0,-2035.0,-0.0006783333333333333,68038.0,0
2014-07-15,final_only,170.0,0.0,170.0,0.0,0.0,170.0,170.0,5.6666666666666664e-05,23960.0,0
2014-07-16,final_only,-67.0,0.0,-67.0,0.0,0.0,-67.0,-67.0,-2.2333333333333332e-05,25862.0,0
2014-07-17,final_only,170.0,0.0,170.0,0.0,0.0,170.0,170.0,5.6666666666666664e-05,29085.0,0
2014-07-18,final_only,12.0,0.0,12.0,0.0,0.0,12.0,12.0,4e-06,29311.0,0
2014-07-21,final_only,2597.0,0.0,2597.0,0.0,0.0,2597.0,2597.0,0.0008656666666666667,41096.0,0
2014-07-22,final_only,1069.0,0.0,1069.0,0.0,0.0,1069.0,1069.0,0.00035633333333333334,33111.0,0
2014-07-23,final_only,665.0,0.0,665.0,0.0,0.0,665.0,665.0,0.00022166666666666667,49568.0,0
2014-07-24,final_only,337.0,0.0,337.0,0.0,0.0,337.0,337.0,0.00011233333333333333,33203.0,0
2014-07-25,final_only,-257.0,0.0,-257.0,0.0,0.0,-257.0,-257.0,-8.566666666666667e-05,49399.0,0
2014-07-28,final_only,291.0,0.0,291.0,0.0,0.0,291.0,291.0,9.7e-05,32786.0,0
2014-07-29,final_only,-1425.0,0.0,-1425.0,0.0,0.0,-1425.0,-1425.0,-0.000475,27863.0,0
2014-07-30,final_only,131.0,0.0,131.0,0.0,0.0,131.0,131.0,4.3666666666666666e-05,49960.0,0
2014-07-31,final_only,1038.0,0.0,1038.0,0.0,0.0,1038.0,1038.0,0.000346,47803.0,0
2014-08-01,final_only,-2455.0,0.0,-2455.0,0.0,0.0,-2455.0,-2455.0,-0.0008183333333333333,14930.0,0
2014-08-04,final_only,-406.0,0.0,-406.0,0.0,0.0,-406.0,-406.0,-0.00013533333333333333,14968.0,0
2014-08-05,final_only,-322.0,0.0,-322.0,0.0,0.0,-322.0,-322.0,-0.00010733333333333333,31833.0,0
2014-08-06,final_only,-218.0,0.0,-218.0,0.0,0.0,-218.0,-218.0,-7.266666666666667e-05,30816.0,0
2014-08-07,final_only,-196.0,0.0,-196.0,0.0,0.0,-196.0,-196.0,-6.533333333333333e-05,43393.0,0
2014-08-08,final_only,635.0,0.0,635.0,0.0,0.0,635.0,635.0,0.00021166666666666667,43453.0,0
2014-08-11,final_only,369.0,0.0,369.0,0.0,0.0,369.0,369.0,0.000123,37361.0,0
2014-08-12,final_only,345.0,0.0,345.0,0.0,0.0,345.0,345.0,0.000115,31669.0,0
2014-08-13,final_only,326.0,0.0,326.0,0.0,0.0,326.0,326.0,0.00010866666666666666,35295.0,0
2014-08-14,final_only,-678.0,0.0,-678.0,0.0,0.0,-678.0,-678.0,-0.000226,27138.0,0
2014-08-15,final_only,1221.0,0.0,1221.0,0.0,0.0,1221.0,1221.0,0.000407,23251.0,0
2014-08-18,final_only,-949.0,0.0,-949.0,0.0,0.0,-949.0,-949.0,-0.00031633333333333334,26877.0,0
2014-08-19,final_only,211.0,0.0,211.0,0.0,0.0,211.0,211.0,7.033333333333334e-05,29074.0,0
2014-08-20,final_only,-229.0,0.0,-229.0,0.0,0.0,-229.0,-229.0,-7.633333333333334e-05,37101.0,0
2014-08-21,final_only,311.0,0.0,311.0,0.0,0.0,311.0,311.0,0.00010366666666666666,28087.0,0
2014-08-22,final_only,488.0,0.0,488.0,0.0,0.0,488.0,488.0,0.00016266666666666667,31119.0,0
2014-08-25,final_only,675.0,0.0,675.0,0.0,0.0,675.0,675.0,0.000225,23251.0,0
2014-08-26,final_only,225.0,0.0,225.0,0.0,0.0,225.0,225.0,7.5e-05,23232.0,0
2014-08-27,final_only,117.0,0.0,117.0,0.0,0.0,117.0,117.0,3.9e-05,16058.0,0
2014-08-28,final_only,-65.0,0.0,-65.0,0.0,0.0,-65.0,-65.0,-2.1666666666666667e-05,15986.0,0
2014-08-29,final_only,818.0,0.0,818.0,0.0,0.0,818.0,818.0,0.00027266666666666666,28153.0,0
2014-09-01,final_only,614.0,0.0,614.0,0.0,0.0,614.0,614.0,0.00020466666666666666,24217.0,0
2014-09-02,final_only,1408.0,0.0,1408.0,0.0,0.0,1408.0,1408.0,0.0004693333333333333,19737.0,0
2014-09-03,final_only,-141.0,0.0,-141.0,0.0,0.0,-141.0,-141.0,-4.7e-05,24568.0,0
2014-09-04,final_only,524.0,0.0,524.0,0.0,0.0,524.0,524.0,0.00017466666666666667,19610.0,0
2014-09-05,final_only,-47.0,0.0,-47.0,0.0,0.0,-47.0,-47.0,-1.5666666666666667e-05,24161.0,0
2014-09-09,final_only,-1082.0,0.0,-1082.0,0.0,0.0,-1082.0,-1082.0,-0.0003606666666666667,35341.0,0
2014-09-10,final_only,289.0,0.0,289.0,0.0,0.0,289.0,289.0,9.633333333333333e-05,19263.0,0
2014-09-11,final_only,-910.0,0.0,-910.0,0.0,0.0,-910.0,-910.0,-0.00030333333333333335,19206.0,0
2014-09-12,final_only,34.0,0.0,34.0,0.0,0.0,34.0,34.0,1.1333333333333334e-05,27931.0,0
2014-09-15,final_only,-1750.0,0.0,-1750.0,0.0,0.0,-1750.0,-1750.0,-0.0005833333333333334,65113.0,0
2014-09-16,final_only,-550.0,0.0,-550.0,0.0,0.0,-550.0,-550.0,-0.00018333333333333334,15069.0,0
2014-09-17,final_only,3068.0,0.0,3068.0,0.0,0.0,3068.0,3068.0,0.0010226666666666667,42251.0,0
2014-09-18,final_only,6965.0,0.0,6965.0,0.0,0.0,6965.0,6965.0,0.0023216666666666668,41536.0,0
2014-09-19,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-09-22,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-09-23,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-09-24,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-09-25,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-09-26,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-09-29,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-09-30,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-10-08,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-10-09,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-10-10,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-10-13,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-10-14,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-10-15,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-10-16,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-10-17,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-10-20,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-10-21,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-10-22,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-10-23,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-10-24,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-10-27,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-10-28,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-10-29,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-10-30,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-10-31,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-11-03,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-11-04,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-11-05,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-11-06,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-11-07,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-11-10,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-11-11,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-11-12,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-11-13,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-11-14,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-11-17,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-11-18,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-11-19,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-11-20,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-11-21,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-11-24,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-11-25,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-11-26,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-11-27,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-11-28,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-12-01,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-12-02,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-12-03,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-12-04,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-12-05,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-12-08,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-12-09,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-12-10,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-12-11,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-12-12,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-12-15,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-12-16,final_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
